filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase,source_target,dest_target
phi_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,169,0.5163,0,0,1.0,1.0,cc,phase1,,
phi_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,635,0.698,1,1,1.0,1.0,bernie,phase1,,
phi_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,777,0.6322,0,0,1.0,1.0,dtp,phase1,,
phi_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,177,0.5058,0,0,1.0,1.0,dt,phase1,,
phi_knowledge_infused_target-face_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.5567,0,0,1.0,1.0,face,phase1,,
phi_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,285,0.5678,0,0,1.0,1.0,fm,phase1,,
phi_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.5635,0,0,1.0,1.0,fauci,phase1,,
phi_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,295,0.6378,0,0,1.0,1.0,hc,phase1,,
phi_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,280,0.5135,0,0,1.0,1.0,la,phase1,,
phi_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,745,0.7898,0,5,1.0093959731543625,1.0,joe,phase1,,
phi_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.6629,0,0,1.0,1.0,stay,phase1,,
phi_knowledge_infused_target-school_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.2928,0,0,1.0,1.0,school,phase1,,
phi_vanilla_target-at_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,220,0.1718,0,0,1.0,1.0,at,phase1,,
phi_vanilla_target-cc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,169,0.4015,0,0,1.0,1.0,cc,phase1,,
phi_vanilla_target-bernie_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,635,0.6814,1,2,1.003149606299213,1.0,bernie,phase1,,
phi_vanilla_target-dt_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,177,0.4638,0,0,1.0,1.0,dt,phase1,,
phi_vanilla_target-face_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.454,0,0,1.0,1.0,face,phase1,,
phi_vanilla_target-dtp_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,777,0.6292,1,1,1.0,1.0,dtp,phase1,,
phi_vanilla_target-fauci_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.4052,0,0,1.0,1.0,fauci,phase1,,
phi_vanilla_target-hc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,295,0.5198,0,0,1.0,1.0,hc,phase1,,
phi_vanilla_target-fm_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,285,0.5093,0,0,1.0,1.0,fm,phase1,,
phi_vanilla_target-la_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,280,0.3868,0,0,1.0,1.0,la,phase1,,
phi_vanilla_target-joe_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,745,0.7803,2,6,1.0295302013422818,1.0,joe,phase1,,
phi_vanilla_target-stay_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.4169,0,0,1.0,1.0,stay,phase1,,
phi_vanilla_target-school_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.2246,0,0,1.0,1.0,school,phase1,,
phi_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,7367,0.4745,0,0,1.0,1.0,hlt,phase1,,
phi_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,3714,0.3686,0,0,1.0,1.0,ent,phase1,,
phi_cot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,7367,0.2742,0,0,1.0,1.0,hlt,phase1,,
phi_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,3714,0.2108,0,0,1.0,1.0,ent,phase1,,
phi_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,3714,0.3658,0,0,1.0,1.0,ent,phase1,,
phi_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,7367,0.2938,0,0,1.0,1.0,hlt,phase1,,
phi_cot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,3714,0.1216,0,0,1.0,1.0,ent,phase1,,
phi_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,7367,0.5888,0,0,1.0,1.0,hlt,phase1,,
phi_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,3714,0.2245,0,0,1.0,1.0,ent,phase1,,
phi_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,7367,0.5553,0,1,1.0001357404642324,1.0,hlt,phase1,,
phi_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,7367,0.4322,0,0,1.0,1.0,hlt,phase1,,
phi_vanilla_target-ent_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,3714,0.1532,0,0,1.0,1.0,ent,phase1,,
llama3_8b_cot_knowledge_few_shot_src-dt_dst-hc_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,cross_target,295,0.559,0,0,1.0,1.0,,phase1,dt,hc
llama3_8b_cot_knowledge_few_shot_src-hc_dst-dt_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,cross_target,177,0.5115,0,0,1.0,1.0,,phase1,hc,dt
llama3_8b_cot_knowledge_few_shot_src-fm_dst-la_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,cross_target,280,0.4922,0,0,1.0,1.0,,phase1,fm,la
llama3_8b_cot_knowledge_few_shot_src-la_dst-fm_results.csv,llama3_8b,cot_knowledge_few_shot,semeval,cross_target,285,0.5684,0,0,1.0,1.0,,phase1,la,fm
llama3_8b_knowledge_infused_src-ent_dst-hlt_results.csv,llama3_8b,knowledge_infused,wtwt,cross_target,7367,0.2463,0,0,1.0,1.0,,phase1,ent,hlt
llama3_8b_cot_knowledge_src-dt_dst-hc_results.csv,llama3_8b,cot_knowledge,semeval,cross_target,295,0.5175,0,2,1.006779661016949,1.0,,phase1,dt,hc
llama3_8b_cot_knowledge_src-hc_dst-dt_results.csv,llama3_8b,cot_knowledge,semeval,cross_target,177,0.4928,0,5,1.0282485875706215,1.0,,phase1,hc,dt
llama3_8b_cot_knowledge_src-fm_dst-la_results.csv,llama3_8b,cot_knowledge,semeval,cross_target,280,0.5313,0,3,1.0107142857142857,1.0,,phase1,fm,la
llama3_8b_cot_knowledge_src-la_dst-fm_results.csv,llama3_8b,cot_knowledge,semeval,cross_target,285,0.5488,0,4,1.0140350877192983,1.0,,phase1,la,fm
llama3_8b_few_shot_src-dt_dst-hc_results.csv,llama3_8b,few_shot,semeval,cross_target,295,0.5476,0,0,1.0,1.0,,phase1,dt,hc
llama3_8b_few_shot_src-hc_dst-dt_results.csv,llama3_8b,few_shot,semeval,cross_target,177,0.564,0,0,1.0,1.0,,phase1,hc,dt
llama3_8b_few_shot_src-fm_dst-la_results.csv,llama3_8b,few_shot,semeval,cross_target,280,0.4518,0,0,1.0,1.0,,phase1,fm,la
llama3_8b_few_shot_src-la_dst-fm_results.csv,llama3_8b,few_shot,semeval,cross_target,285,0.6243,0,0,1.0,1.0,,phase1,la,fm
llama3_8b_few_shot_src-ent_dst-hlt_results.csv,llama3_8b,few_shot,wtwt,cross_target,7367,0.3003,0,0,1.0,1.0,,phase1,ent,hlt
llama3_8b_knowledge_infused_src-hlt_dst-ent_results.csv,llama3_8b,knowledge_infused,wtwt,cross_target,3714,0.2065,0,0,1.0,1.0,,phase1,hlt,ent
llama3_8b_knowledge_infused_src-dt_dst-hc_results.csv,llama3_8b,knowledge_infused,semeval,cross_target,295,0.5877,1,4,1.0101694915254238,1.0,,phase1,dt,hc
llama3_8b_knowledge_infused_src-hc_dst-dt_results.csv,llama3_8b,knowledge_infused,semeval,cross_target,177,0.5594,0,3,1.0169491525423728,1.0,,phase1,hc,dt
llama3_8b_knowledge_infused_src-fm_dst-la_results.csv,llama3_8b,knowledge_infused,semeval,cross_target,280,0.5835,0,3,1.0107142857142857,1.0,,phase1,fm,la
llama3_8b_knowledge_infused_src-la_dst-fm_results.csv,llama3_8b,knowledge_infused,semeval,cross_target,285,0.5333,0,3,1.0105263157894735,1.0,,phase1,la,fm
llama3_8b_cot_knowledge_few_shot_src-hlt_dst-ent_results.csv,llama3_8b,cot_knowledge_few_shot,wtwt,cross_target,3714,0.1674,0,0,1.0,1.0,,phase1,hlt,ent
llama3_8b_few_shot_src-hlt_dst-ent_results.csv,llama3_8b,few_shot,wtwt,cross_target,3714,0.2469,0,0,1.0,1.0,,phase1,hlt,ent
llama3_8b_cot_knowledge_src-ent_dst-hlt_results.csv,llama3_8b,cot_knowledge,wtwt,cross_target,7367,0.318,0,0,1.0,1.0,,phase1,ent,hlt
llama3_8b_cot_knowledge_few_shot_src-ent_dst-hlt_results.csv,llama3_8b,cot_knowledge_few_shot,wtwt,cross_target,7367,0.1374,0,0,1.0,1.0,,phase1,ent,hlt
llama3_8b_cot_knowledge_src-hlt_dst-ent_results.csv,llama3_8b,cot_knowledge,wtwt,cross_target,3714,0.232,0,0,1.0,1.0,,phase1,hlt,ent
phi_cot_knowledge_few_shot_src-dt_dst-hc_results.csv,phi,cot_knowledge_few_shot,semeval,cross_target,295,0.5227,0,0,1.0,1.0,,phase1,dt,hc
phi_cot_knowledge_few_shot_src-fm_dst-la_results.csv,phi,cot_knowledge_few_shot,semeval,cross_target,280,0.4151,0,0,1.0,1.0,,phase1,fm,la
phi_cot_knowledge_few_shot_src-hlt_dst-ent_results.csv,phi,cot_knowledge_few_shot,wtwt,cross_target,3714,0.3087,0,0,1.0,1.0,,phase1,hlt,ent
phi_cot_knowledge_few_shot_src-hc_dst-dt_results.csv,phi,cot_knowledge_few_shot,semeval,cross_target,177,0.5286,0,0,1.0,1.0,,phase1,hc,dt
phi_cot_knowledge_src-dt_dst-hc_results.csv,phi,cot_knowledge,semeval,cross_target,295,0.5603,0,0,1.0,1.0,,phase1,dt,hc
phi_cot_knowledge_few_shot_src-la_dst-fm_results.csv,phi,cot_knowledge_few_shot,semeval,cross_target,285,0.522,0,0,1.0,1.0,,phase1,la,fm
phi_cot_knowledge_src-fm_dst-la_results.csv,phi,cot_knowledge,semeval,cross_target,280,0.4169,0,0,1.0,1.0,,phase1,fm,la
phi_cot_knowledge_src-hc_dst-dt_results.csv,phi,cot_knowledge,semeval,cross_target,177,0.4797,0,0,1.0,1.0,,phase1,hc,dt
phi_few_shot_src-dt_dst-hc_results.csv,phi,few_shot,semeval,cross_target,295,0.5328,0,0,1.0,1.0,,phase1,dt,hc
phi_cot_knowledge_src-la_dst-fm_results.csv,phi,cot_knowledge,semeval,cross_target,285,0.4272,0,0,1.0,1.0,,phase1,la,fm
phi_few_shot_src-fm_dst-la_results.csv,phi,few_shot,semeval,cross_target,280,0.439,0,0,1.0,1.0,,phase1,fm,la
phi_few_shot_src-hlt_dst-ent_results.csv,phi,few_shot,wtwt,cross_target,3714,0.2373,0,0,1.0,1.0,,phase1,hlt,ent
phi_few_shot_src-hc_dst-dt_results.csv,phi,few_shot,semeval,cross_target,177,0.5243,0,0,1.0,1.0,,phase1,hc,dt
phi_few_shot_src-la_dst-fm_results.csv,phi,few_shot,semeval,cross_target,285,0.4767,0,0,1.0,1.0,,phase1,la,fm
phi_knowledge_infused_src-dt_dst-hc_results.csv,phi,knowledge_infused,semeval,cross_target,295,0.5595,0,0,1.0,1.0,,phase1,dt,hc
phi_knowledge_infused_src-ent_dst-hlt_results.csv,phi,knowledge_infused,wtwt,cross_target,7367,0.5002,0,0,1.0,1.0,,phase1,ent,hlt
phi_knowledge_infused_src-fm_dst-la_results.csv,phi,knowledge_infused,semeval,cross_target,280,0.4262,0,0,1.0,1.0,,phase1,fm,la
phi_knowledge_infused_src-hlt_dst-ent_results.csv,phi,knowledge_infused,wtwt,cross_target,3714,0.3332,0,0,1.0,1.0,,phase1,hlt,ent
phi_knowledge_infused_src-hc_dst-dt_results.csv,phi,knowledge_infused,semeval,cross_target,177,0.4794,0,0,1.0,1.0,,phase1,hc,dt
phi_knowledge_infused_src-la_dst-fm_results.csv,phi,knowledge_infused,semeval,cross_target,285,0.446,0,0,1.0,1.0,,phase1,la,fm
phi_cot_knowledge_src-hlt_dst-ent_results.csv,phi,cot_knowledge,wtwt,cross_target,3714,0.3126,0,0,1.0,1.0,,phase1,hlt,ent
phi_cot_knowledge_src-ent_dst-hlt_results.csv,phi,cot_knowledge,wtwt,cross_target,7367,0.4999,0,0,1.0,1.0,,phase1,ent,hlt
phi_cot_knowledge_few_shot_src-ent_dst-hlt_results.csv,phi,cot_knowledge_few_shot,wtwt,cross_target,7367,0.4452,0,0,1.0,1.0,,phase1,ent,hlt
phi_few_shot_src-ent_dst-hlt_results.csv,phi,few_shot,wtwt,cross_target,7367,0.3676,0,1,1.0001357404642324,1.0,,phase1,ent,hlt
mistral_7b_cot_knowledge_few_shot_src-dt_dst-hc_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,cross_target,295,0.4882,0,0,1.0,1.0,,phase1,dt,hc
mistral_7b_cot_knowledge_few_shot_src-hc_dst-dt_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,cross_target,177,0.4927,0,1,1.0056497175141244,1.0,,phase1,hc,dt
mistral_7b_cot_knowledge_few_shot_src-fm_dst-la_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,cross_target,280,0.5103,0,0,1.0,1.0,,phase1,fm,la
mistral_7b_cot_knowledge_few_shot_src-la_dst-fm_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,cross_target,285,0.5084,0,0,1.0,1.0,,phase1,la,fm
mistral_7b_knowledge_infused_src-hlt_dst-ent_results.csv,mistral_7b,knowledge_infused,wtwt,cross_target,3714,0.1807,0,0,1.0,1.0,,phase1,hlt,ent
mistral_7b_cot_knowledge_src-hlt_dst-ent_results.csv,mistral_7b,cot_knowledge,wtwt,cross_target,3714,0.2285,0,0,1.0,1.0,,phase1,hlt,ent
mistral_7b_cot_knowledge_src-dt_dst-hc_results.csv,mistral_7b,cot_knowledge,semeval,cross_target,295,0.3912,0,0,1.0,1.0,,phase1,dt,hc
mistral_7b_cot_knowledge_src-hc_dst-dt_results.csv,mistral_7b,cot_knowledge,semeval,cross_target,177,0.4356,0,0,1.0,1.0,,phase1,hc,dt
mistral_7b_cot_knowledge_src-fm_dst-la_results.csv,mistral_7b,cot_knowledge,semeval,cross_target,280,0.4787,0,0,1.0,1.0,,phase1,fm,la
mistral_7b_cot_knowledge_src-la_dst-fm_results.csv,mistral_7b,cot_knowledge,semeval,cross_target,285,0.2013,0,0,1.0,1.0,,phase1,la,fm
mistral_7b_few_shot_src-dt_dst-hc_results.csv,mistral_7b,few_shot,semeval,cross_target,295,0.5141,0,0,1.0,1.0,,phase1,dt,hc
mistral_7b_few_shot_src-hc_dst-dt_results.csv,mistral_7b,few_shot,semeval,cross_target,177,0.5167,0,0,1.0,1.0,,phase1,hc,dt
mistral_7b_few_shot_src-fm_dst-la_results.csv,mistral_7b,few_shot,semeval,cross_target,280,0.5114,0,0,1.0,1.0,,phase1,fm,la
mistral_7b_few_shot_src-la_dst-fm_results.csv,mistral_7b,few_shot,semeval,cross_target,285,0.4965,0,0,1.0,1.0,,phase1,la,fm
mistral_7b_cot_knowledge_src-ent_dst-hlt_results.csv,mistral_7b,cot_knowledge,wtwt,cross_target,7367,0.3244,0,0,1.0,1.0,,phase1,ent,hlt
mistral_7b_knowledge_infused_src-dt_dst-hc_results.csv,mistral_7b,knowledge_infused,semeval,cross_target,295,0.3989,0,0,1.0,1.0,,phase1,dt,hc
mistral_7b_knowledge_infused_src-hc_dst-dt_results.csv,mistral_7b,knowledge_infused,semeval,cross_target,177,0.3076,0,0,1.0,1.0,,phase1,hc,dt
mistral_7b_knowledge_infused_src-fm_dst-la_results.csv,mistral_7b,knowledge_infused,semeval,cross_target,280,0.4979,0,1,1.0035714285714286,1.0,,phase1,fm,la
mistral_7b_knowledge_infused_src-la_dst-fm_results.csv,mistral_7b,knowledge_infused,semeval,cross_target,285,0.208,0,1,1.0035087719298246,1.0,,phase1,la,fm
mistral_7b_cot_knowledge_few_shot_src-ent_dst-hlt_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,cross_target,7367,0.4476,0,0,1.0,1.0,,phase1,ent,hlt
mistral_7b_few_shot_src-hlt_dst-ent_results.csv,mistral_7b,few_shot,wtwt,cross_target,3714,0.3168,0,1,1.000269251480883,1.0,,phase1,hlt,ent
mistral_7b_cot_knowledge_few_shot_src-hlt_dst-ent_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,cross_target,3714,0.2798,0,0,1.0,1.0,,phase1,hlt,ent
mistral_7b_knowledge_infused_src-ent_dst-hlt_results.csv,mistral_7b,knowledge_infused,wtwt,cross_target,7367,0.2581,0,0,1.0,1.0,,phase1,ent,hlt
mistral_7b_few_shot_src-ent_dst-hlt_results.csv,mistral_7b,few_shot,wtwt,cross_target,7367,0.3138,0,7,1.0009501832496268,1.0,,phase1,ent,hlt
mistral_24b_cot_knowledge_src-hc_dst-dt_results.csv,mistral_24b,cot_knowledge,semeval,cross_target,177,0.3315,0,0,1.0,1.0,,phase1,hc,dt
mistral_24b_cot_knowledge_few_shot_src-hc_dst-dt_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,cross_target,177,0.2514,0,0,1.0,1.0,,phase1,hc,dt
mistral_24b_few_shot_src-hc_dst-dt_results.csv,mistral_24b,few_shot,semeval,cross_target,177,0.6306,0,0,1.0,1.0,,phase1,hc,dt
mistral_24b_knowledge_infused_src-hc_dst-dt_results.csv,mistral_24b,knowledge_infused,semeval,cross_target,177,0.3648,0,0,1.0,1.0,,phase1,hc,dt
mistral_24b_few_shot_src-fm_dst-la_results.csv,mistral_24b,few_shot,semeval,cross_target,280,0.4864,0,0,1.0,1.0,,phase1,fm,la
mistral_24b_cot_knowledge_few_shot_src-dt_dst-hc_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,cross_target,295,0.3587,0,0,1.0,1.0,,phase1,dt,hc
mistral_24b_few_shot_src-dt_dst-hc_results.csv,mistral_24b,few_shot,semeval,cross_target,295,0.6605,0,0,1.0,1.0,,phase1,dt,hc
mistral_24b_cot_knowledge_src-dt_dst-hc_results.csv,mistral_24b,cot_knowledge,semeval,cross_target,295,0.3,0,0,1.0,1.0,,phase1,dt,hc
mistral_24b_knowledge_infused_src-fm_dst-la_results.csv,mistral_24b,knowledge_infused,semeval,cross_target,280,0.5142,0,0,1.0,1.0,,phase1,fm,la
mistral_24b_cot_knowledge_few_shot_src-fm_dst-la_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,cross_target,280,0.5251,0,0,1.0,1.0,,phase1,fm,la
mistral_24b_cot_knowledge_src-fm_dst-la_results.csv,mistral_24b,cot_knowledge,semeval,cross_target,280,0.5063,0,0,1.0,1.0,,phase1,fm,la
mistral_24b_few_shot_src-la_dst-fm_results.csv,mistral_24b,few_shot,semeval,cross_target,285,0.3728,0,0,1.0,1.0,,phase1,la,fm
mistral_24b_knowledge_infused_src-dt_dst-hc_results.csv,mistral_24b,knowledge_infused,semeval,cross_target,295,0.2698,0,0,1.0,1.0,,phase1,dt,hc
mistral_24b_cot_knowledge_few_shot_src-hlt_dst-ent_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,cross_target,3714,0.1487,0,0,1.0,1.0,,phase1,hlt,ent
mistral_24b_cot_knowledge_src-la_dst-fm_results.csv,mistral_24b,cot_knowledge,semeval,cross_target,285,0.1521,0,0,1.0,1.0,,phase1,la,fm
mistral_24b_cot_knowledge_few_shot_src-la_dst-fm_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,cross_target,285,0.1384,0,0,1.0,1.0,,phase1,la,fm
mistral_24b_knowledge_infused_src-la_dst-fm_results.csv,mistral_24b,knowledge_infused,semeval,cross_target,285,0.112,0,0,1.0,1.0,,phase1,la,fm
mistral_24b_knowledge_infused_src-hlt_dst-ent_results.csv,mistral_24b,knowledge_infused,wtwt,cross_target,3714,0.1598,0,0,1.0,1.0,,phase1,hlt,ent
mistral_24b_cot_knowledge_src-hlt_dst-ent_results.csv,mistral_24b,cot_knowledge,wtwt,cross_target,3714,0.1531,0,0,1.0,1.0,,phase1,hlt,ent
mistral_24b_few_shot_src-hlt_dst-ent_results.csv,mistral_24b,few_shot,wtwt,cross_target,3714,0.4136,0,0,1.0,1.0,,phase1,hlt,ent
mistral_24b_cot_knowledge_few_shot_src-ent_dst-hlt_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,cross_target,7367,0.1291,0,0,1.0,1.0,,phase1,ent,hlt
mistral_24b_few_shot_src-ent_dst-hlt_results.csv,mistral_24b,few_shot,wtwt,cross_target,7367,0.3159,0,0,1.0,1.0,,phase1,ent,hlt
mistral_24b_knowledge_infused_src-ent_dst-hlt_results.csv,mistral_24b,knowledge_infused,wtwt,cross_target,7367,0.1552,0,0,1.0,1.0,,phase1,ent,hlt
mistral_24b_cot_knowledge_src-ent_dst-hlt_results.csv,mistral_24b,cot_knowledge,wtwt,cross_target,7367,0.144,0,0,1.0,1.0,,phase1,ent,hlt
mistral_7b_cot_target-at_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,220,0.6208,0,0,1.0,1.0,at,phase3,,
mistral_7b_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,220,0.7103,0,0,1.0,1.0,at,phase3,,
mistral_7b_vanilla_target-at_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,220,0.5695,0,0,1.0,1.0,at,phase3,,
mistral_7b_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,220,0.6081,0,0,1.0,1.0,at,phase3,,
mistral_7b_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge,pstance,in_target,635,0.8038,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,pstance,in_target,635,0.8278,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,635,0.8112,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_cot_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,635,0.8235,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,635,0.8304,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,169,0.8452,0,0,1.0,1.0,cc,phase3,,
mistral_7b_vanilla_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,635,0.8298,0,0,1.0,1.0,bernie,phase3,,
mistral_7b_cot_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,169,0.9083,0,1,1.0059171597633136,1.0,cc,phase3,,
mistral_7b_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,169,0.8317,0,1,1.0059171597633136,1.0,cc,phase3,,
mistral_7b_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,169,0.8453,0,0,1.0,1.0,cc,phase3,,
mistral_7b_vanilla_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,169,0.8395,0,1,1.0059171597633136,1.0,cc,phase3,,
mistral_7b_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,169,0.7967,0,2,1.0118343195266273,1.0,cc,phase3,,
mistral_7b_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,177,0.7168,0,0,1.0,1.0,dt,phase3,,
mistral_7b_cot_knowledge_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,177,0.5497,0,0,1.0,1.0,dt,phase3,,
mistral_7b_cot_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,177,0.7436,0,0,1.0,1.0,dt,phase3,,
mistral_7b_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,177,0.4618,0,0,1.0,1.0,dt,phase3,,
mistral_7b_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,177,0.7266,0,0,1.0,1.0,dt,phase3,,
mistral_7b_vanilla_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,177,0.747,0,0,1.0,1.0,dt,phase3,,
mistral_7b_cot_knowledge_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,pstance,in_target,777,0.9059,0,1,1.0012870012870012,1.0,dtp,phase3,,
mistral_7b_cot_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,777,0.9221,0,1,1.0012870012870012,1.0,dtp,phase3,,
mistral_7b_cot_knowledge_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge,pstance,in_target,777,0.9193,0,0,1.0,1.0,dtp,phase3,,
mistral_7b_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,777,0.9206,0,0,1.0,1.0,dtp,phase3,,
mistral_7b_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,777,0.911,0,0,1.0,1.0,dtp,phase3,,
mistral_7b_vanilla_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,777,0.9247,0,0,1.0,1.0,dtp,phase3,,
mistral_7b_cot_knowledge_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,covid,in_target,200,0.9026,0,0,1.0,1.0,face,phase3,,
mistral_7b_cot_target-face_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.9408,0,0,1.0,1.0,face,phase3,,
mistral_7b_cot_knowledge_target-face_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.9505,0,0,1.0,1.0,face,phase3,,
mistral_7b_knowledge_infused_target-face_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.9309,0,0,1.0,1.0,face,phase3,,
