filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase
llama3_8b_cot_knowledge_target-school_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge,covid,in_target,200,0.6976,0,0,1.0,1.0,school,phase3
llama3_8b_knowledge_infused_target-school_dataset-covid_type-test_results.csv,llama3_8b,knowledge_infused,covid,in_target,200,0.7916,0,0,1.0,1.0,school,phase3
llama3_8b_few_shot_target-school_dataset-covid_type-test_results.csv,llama3_8b,few_shot,covid,in_target,200,0.7245,0,0,1.0,1.0,school,phase3
llama3_8b_vanilla_target-school_dataset-covid_type-test_results.csv,llama3_8b,vanilla,covid,in_target,200,0.7822,0,0,1.0,1.0,school,phase3
llama3_8b_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,llama3_8b,knowledge_infused,covid,in_target,200,0.8414,0,0,1.0,1.0,stay,phase3
llama3_8b_cot_target-stay_dataset-covid_type-test_results.csv,llama3_8b,cot,covid,in_target,200,0.8201,0,0,1.0,1.0,stay,phase3
llama3_8b_few_shot_target-stay_dataset-covid_type-test_results.csv,llama3_8b,few_shot,covid,in_target,200,0.8197,0,0,1.0,1.0,stay,phase3
llama3_8b_cot_knowledge_few_shot_target-stay_dataset-covid_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,covid,in_target,200,0.8006,0,1,1.005,1.0,stay,phase3
llama3_8b_vanilla_target-stay_dataset-covid_type-test_results.csv,llama3_8b,vanilla,covid,in_target,200,0.8354,0,0,1.0,1.0,stay,phase3
llama3_8b_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,few_shot,wtwt,in_target,7367,0.7644,0,0,1.0,1.0,hlt,phase3
llama3_8b_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,cot_knowledge,wtwt,in_target,7367,0.7434,0,0,1.0,1.0,hlt,phase3
llama3_8b_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,wtwt,in_target,7367,0.714,0,0,1.0,1.0,hlt,phase3
llama3_8b_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,vanilla,wtwt,in_target,7367,0.8318,0,0,1.0,1.0,hlt,phase3
llama3_8b_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,knowledge_infused,wtwt,in_target,7367,0.7718,0,0,1.0,1.0,hlt,phase3
llama3_8b_cot_target-hlt_dataset-wtwt_type-test_results.csv,llama3_8b,cot,wtwt,in_target,7367,0.8166,0,0,1.0,1.0,hlt,phase3
llama3_8b_few_shot_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,few_shot,wtwt,in_target,3714,0.6807,0,0,1.0,1.0,ent,phase3
llama3_8b_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,knowledge_infused,wtwt,in_target,3714,0.6286,0,0,1.0,1.0,ent,phase3
llama3_8b_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,cot_knowledge_few_shot,wtwt,in_target,3714,0.7558,0,0,1.0,1.0,ent,phase3
llama3_8b_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,cot_knowledge,wtwt,in_target,3714,0.666,0,0,1.0,1.0,ent,phase3
llama3_8b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,vanilla,wtwt,in_target,3714,0.8084,0,0,1.0,1.0,ent,phase3
llama3_8b_cot_target-ent_dataset-wtwt_type-test_results.csv,llama3_8b,cot,wtwt,in_target,3714,0.7926,0,0,1.0,1.0,ent,phase3
