filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase
phi_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,280,0.5135,0,0,1.0,1.0,la,phase1
phi_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,745,0.7898,0,5,1.0093959731543625,1.0,joe,phase1
phi_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.6629,0,0,1.0,1.0,stay,phase1
phi_knowledge_infused_target-school_dataset-covid_type-test_results.csv,phi,knowledge_infused,covid,in_target,200,0.2928,0,0,1.0,1.0,school,phase1
phi_vanilla_target-at_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,220,0.1718,0,0,1.0,1.0,at,phase1
phi_vanilla_target-cc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,169,0.4015,0,0,1.0,1.0,cc,phase1
phi_vanilla_target-bernie_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,635,0.6814,1,2,1.0031496062992127,1.0,bernie,phase1
phi_vanilla_target-dt_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,177,0.4638,0,0,1.0,1.0,dt,phase1
phi_vanilla_target-face_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.454,0,0,1.0,1.0,face,phase1
phi_vanilla_target-dtp_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,777,0.6292,1,1,1.0,1.0,dtp,phase1
phi_vanilla_target-fauci_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.4052,0,0,1.0,1.0,fauci,phase1
phi_vanilla_target-hc_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,295,0.5198,0,0,1.0,1.0,hc,phase1
phi_vanilla_target-fm_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,285,0.5093,0,0,1.0,1.0,fm,phase1
phi_vanilla_target-la_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,280,0.3868,0,0,1.0,1.0,la,phase1
phi_vanilla_target-joe_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,745,0.7803,2,6,1.0295302013422818,1.0,joe,phase1
phi_vanilla_target-stay_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.4169,0,0,1.0,1.0,stay,phase1
phi_vanilla_target-school_dataset-covid_type-test_results.csv,phi,vanilla,covid,in_target,200,0.2246,0,0,1.0,1.0,school,phase1
phi_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,7367,0.4745,0,0,1.0,1.0,hlt,phase1
phi_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,3714,0.3686,0,0,1.0,1.0,ent,phase1
phi_cot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,7367,0.2742,0,0,1.0,1.0,hlt,phase1
phi_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,3714,0.2108,0,0,1.0,1.0,ent,phase1
phi_few_shot_target-ent_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,3714,0.3658,0,0,1.0,1.0,ent,phase1
phi_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,7367,0.2938,0,0,1.0,1.0,hlt,phase1
phi_cot_target-ent_dataset-wtwt_type-test_results.csv,phi,cot,wtwt,in_target,3714,0.1216,0,0,1.0,1.0,ent,phase1
phi_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge_few_shot,wtwt,in_target,7367,0.5888,0,0,1.0,1.0,hlt,phase1
phi_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,phi,knowledge_infused,wtwt,in_target,3714,0.2245,0,0,1.0,1.0,ent,phase1
phi_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,phi,few_shot,wtwt,in_target,7367,0.5553,0,1,1.0001357404642324,1.0,hlt,phase1
phi_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,phi,cot_knowledge,wtwt,in_target,7367,0.4322,0,0,1.0,1.0,hlt,phase1
phi_vanilla_target-ent_dataset-wtwt_type-test_results.csv,phi,vanilla,wtwt,in_target,3714,0.1532,0,0,1.0,1.0,ent,phase1
